mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,model_name
7.556747913360596,1.9498381745953017,0.12928223609924316,0.017650364381037245,0.85,2.0,0.01,500,12,4,0.03,0.1,0.65,"{'subsample': 0.85, 'reg_lambda': 2, 'reg_alpha': 0.01, 'n_estimators': 500, 'min_child_weight': 12, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.65}",-0.6132413457970087,-0.612940223056361,-0.6133454364803769,-0.6268067234253143,-0.6165834321897652,0.005904295346339817,15,market_aware
9.58572918176651,2.3159954327420444,0.14445143938064575,0.020707759737299398,0.95,3.0,0.3,500,8,5,0.06,0.2,0.85,"{'subsample': 0.95, 'reg_lambda': 3, 'reg_alpha': 0.3, 'n_estimators': 500, 'min_child_weight': 8, 'max_depth': 5, 'learning_rate': 0.06, 'gamma': 0.2, 'colsample_bytree': 0.85}",-0.6330122203183212,-0.6246641340674945,-0.6185664448196263,-0.6353806568412663,-0.6279058640116771,0.006702256456812486,28,market_aware
17.66642940044403,5.514146233962751,0.3089655637741089,0.05880580322215581,0.65,1.0,0.05,1400,12,4,0.04,0.1,0.65,"{'subsample': 0.65, 'reg_lambda': 1, 'reg_alpha': 0.05, 'n_estimators': 1400, 'min_child_weight': 12, 'max_depth': 4, 'learning_rate': 0.04, 'gamma': 0.1, 'colsample_bytree': 0.65}",-0.6548472536786969,-0.6329633946054422,-0.6189348324177539,-0.6434179072075744,-0.6375408469773669,0.013239981097712109,33,market_aware
4.656576454639435,1.540849259026268,0.09408670663833618,0.010887435192223176,0.85,1.0,0.1,500,5,2,0.04,0.1,0.75,"{'subsample': 0.85, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 2, 'learning_rate': 0.04, 'gamma': 0.1, 'colsample_bytree': 0.75}",-0.607509590409658,-0.6143775153373532,-0.6155058708651073,-0.6274267746429616,-0.6162049378137701,0.007165313248651864,9,market_aware
20.82424306869507,4.970422024794696,0.3349076509475708,0.04967425140286617,0.85,0.5,0.3,1400,12,5,0.02,0.0,0.75,"{'subsample': 0.85, 'reg_lambda': 0.5, 'reg_alpha': 0.3, 'n_estimators': 1400, 'min_child_weight': 12, 'max_depth': 5, 'learning_rate': 0.02, 'gamma': 0, 'colsample_bytree': 0.75}",-0.6309007711567827,-0.6228758046438606,-0.6141320974983598,-0.632529036730791,-0.6251094275074485,0.007315755386782914,25,market_aware
4.929312229156494,1.123441642236117,0.12016302347183228,0.062248042475211166,0.95,1.0,0.0,500,5,2,0.03,0.2,0.85,"{'subsample': 0.95, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0.2, 'colsample_bytree': 0.85}",-0.6064272255301405,-0.6143243851341041,-0.6154888746289414,-0.6275423310993361,-0.6159457040981305,0.0075485190667012115,6,market_aware
11.028421759605408,3.9418312162932034,0.18311166763305664,0.009603082618534426,0.65,2.0,0.3,1100,12,3,0.02,0.1,0.65,"{'subsample': 0.65, 'reg_lambda': 2, 'reg_alpha': 0.3, 'n_estimators': 1100, 'min_child_weight': 12, 'max_depth': 3, 'learning_rate': 0.02, 'gamma': 0.1, 'colsample_bytree': 0.65}",-0.6155720575270801,-0.612531052788981,-0.6132341201875373,-0.6268219297730093,-0.617039790069152,0.0057588265104592164,18,market_aware
8.947330713272095,2.8018007009980903,0.1498563289642334,0.0270110854080497,0.65,2.0,0.05,800,1,3,0.02,0.0,0.95,"{'subsample': 0.65, 'reg_lambda': 2, 'reg_alpha': 0.05, 'n_estimators': 800, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.02, 'gamma': 0, 'colsample_bytree': 0.95}",-0.6121054150209091,-0.6126931151320878,-0.6142198253693051,-0.6260425984616954,-0.6162652384959993,0.005697470478830146,10,market_aware
11.187672734260559,3.9331773025573864,0.23061269521713257,0.0449387732032461,0.85,5.0,0.01,800,12,4,0.01,0.05,0.65,"{'subsample': 0.85, 'reg_lambda': 5, 'reg_alpha': 0.01, 'n_estimators': 800, 'min_child_weight': 12, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.05, 'colsample_bytree': 0.65}",-0.6076248792064015,-0.6124322132798128,-0.6142798521562278,-0.6252893513377761,-0.6149065739950546,0.006468005595931839,3,market_aware
6.659791052341461,2.068880524428,0.14639133214950562,0.053282501754363644,0.75,1.5,0.05,500,3,3,0.06,0.1,0.65,"{'subsample': 0.75, 'reg_lambda': 1.5, 'reg_alpha': 0.05, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.06, 'gamma': 0.1, 'colsample_bytree': 0.65}",-0.6212351488228737,-0.6137950482757072,-0.6130962279437132,-0.6274474852720008,-0.6188934775785737,0.005879127412312329,21,market_aware
